Name,Status,Price,Stars,Ratings,URL,UPC
"NEW, Nintendo Switch Mario Red & Blue Limited Edition Console w/ Carrying Case",Brand New,$339.99,Wat,0,https://www.ebay.com/itm/174757118330?hash=item28b056017a:g:-hEAAOSwsnZgT~wC,
Nintendo Switch Console Game Bundle 3 Games Extra Joy Cons Excellent Condition,Pre-Owned,$425.95,Wat,0,https://www.ebay.com/itm/124708544536?hash=item1d09356018:g:uRIAAOSwkhJgkB11,
Nintendo Switch Console with Grey Joy-Con,Brand New,$286.00,Tim,0,https://www.ebay.com/itm/154432580000?hash=item23f4e629a0:g:Qs8AAOSw2jdgfFNc,
Grade B Nintendo Switch 32GB Replacement System Console Tablet Only UNPATCHED,Pre-Owned,$85.00,Tim,0,https://www.ebay.com/itm/284282149211?hash=item423089595b:g:UCoAAOSwDv5gkKbs,
Brand New - Nintendo Switch Console Mario Kart 8 Deluxe Bundle FAST SHIPPING🔥,Brand New,$398.00,Wat,0,https://www.ebay.com/itm/265148801985?hash=item3dbc19a3c1:g:g~sAAOSwVrZfyLxe,
🔥 Nintendo Switch Console+Fortnite/Mario Kart 8/Monster Hunter Rise Ltd Bundles,Brand New,$396.75,Fre,0,https://www.ebay.com/itm/114557583313?hash=item1aac29ffd1:g:Er8AAOSwAHRgeoE9,
🔥 Nintendo Switch V2 Console HAC001 Mario/Neon Blue+Red/Gray/Animal Crossing 🔥,Brand New,$368.75,Fre,0,https://www.ebay.com/itm/293833240581?hash=item4469d37005:g:nDQAAOSwkMBgWEPu,
REPLACEMENT NINTENDO SWITCH CONSOLE * BRAND NEW * TABLET * LIFETIME WARRANTY,Brand New,$229.89,Wat,0,https://www.ebay.com/itm/174459068464?_trkparms=ispr%3D1&hash=item289e922030:g:rJMAAOSwCwJfdQge&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkSG%252BOFgrj2Yvbvmrj2TAdM57YMYtvCFjKw9kOVl1yCzFCuwsT5K5%252FQrdbyKCimUGAcNgVVXBb%252BzabCnhIPAMy8XK%252Fo6zOBlCSbG9%252BPVsFgLj%252BjB%252FqzFi4qwQ%252FzgPuFHmsF87XmLNic0Bloc6jLZZfOK2RtII1wNWc8%252FW9bk4X6H3iYHojNRIwxbDJcjm7d%252FsYiDBSUcEP5EA7aZn4WD6OiU2fdUvI7xYWi0LEz3dNp6egPKenk34UmlLAC7mhs7JJUwCGDblBY1CLgoz5paQMTDoxFvlZ4CYwo4OqNH4n%252FmTVSABcqlavBDX2obvze2P%252Bdib60E%252FrEOmJ6fU%252BGh4CcinduKtGQ011q3kcbyMFMHpHDOyvYvhPTWkGKQ2jZ36hq5m8Yp1yc%252F6UwedmGCCld9mE7QILTSwHLRmbtMqOoKFkiRNo7WclyT7lG5gsAO5WUpzN1%252FYGba8gz8uTgScoZXMf3XJOD1rwaUvf6pJhcKHN53oIZ519L1lrZ7rWvAFI3Blw0V2sXy558LmQeKjdL3bR0U2CdiEbxjUQYTsW3vzbi3DuQIAVRrudjjMXF%252FGQ3QcPyQ%252FAAVRvMyt9JGY4ROCf1pdBrBN58mw7XUyeE3D0UAr3X2nXss%252BZD1JhhhqR4uYkSWb%252Bg9M1GHZXqVUNAQSTHGuknIKcygQsKQZhZP6ZOM10iYfXVji2zjbEn%252BYSirqJxN%252B5DqF%252BwaPUUHfiMVpeLz8xfUcp%252FeyneeHlZQkz8fN4sO7u30MCPA3sbAtu9A9csUXz12ksrRxLF8gqDALryNZscnhfKobUKyK4a%252FPhah9%252BWm7SWvTAN%252FLfhjf%252F%7Ccksum%3A1744590684649706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
✅ Ships Fast! Nintendo Switch Monster Hunter Rise Deluxe Edition Console IN HAND,Brand New,$459.99,Fre,0,https://www.ebay.com/itm/284247302473?_trkparms=ispr%3D1&hash=item422e75a149:g:AUoAAOSwsspgdkUz&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickk7PdDazAlGltMLJlUhrWsD%252FaIGpbDqIfzunzlqNOfx060MqUkgJkmskVANVr8DW0SA0c42PgZarBpteFrHszZTo3QqyNGHM6MaRyPpexH0d7qygyZw1ZeBDNg4VeVCUDC5AuPMD8daACoYThHYxN16128uzyrUdbHSZOVs2QJCXvyGhr5clCgLRvXhMsbk100STwQcdTT2wZo4OagcArNomdJKi3NIrWASYqqmxL6RjGXiOuqsIlQXa%252BdDsAL3v2Jl0M4EevhW4zeFdLXoKfJgS%252FXqbVKSg25lBi9hm4TydrwOjQDYPYon5ud6Q6WjirTMyK%252B2bn%252BenFSmIk3pV2ugOekq94lAfoIYLHGzaFSItaaEjYnnfoCw2acxXHSNS%252Fe7IF%252BsEDuYMTtIF93snsqn1mwCG87Q8K02IjXYX6yCJ%252BtNSBLFsplo%252FsekrLRulbLRqNyIf3%252BIH1CR7ju0ZsdBhNmrea%252FsWpohPDBGgsqbLUiAFQivnA4Y2uVvUXnwwZdgUm4%252FheRbNd1lM8eCqhHqMp1NtLvvojlXvFS4F5awwtTsmIn6ihIItoweYxc3eXdpyG0K1zw8x4Z6sdPqh1h89KPEl3g7FLzPeD4tcjaLJu%252F5DzWYr%252Bq2prZpDaF6%252F1BWBPmKNY87JfBm%252FqhbNhNTKeWNWhqP5OKhMmSeQYkjTw8p02sM5uMm3dKI5rCE4fEZ94p0a4lSotz0vsPx0SFylqH53Vus7AlOa3DKgxMgEmzEJ3sELl%252FDPygk%252Fwbhlv3cXWFWC30kyNOG11MUKys%252BjSdxP9TGQCBRoKnyDSwYFjohi2RdonX99tsX%252FplHFZ0%7Ccksum%3A2842473024739706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
Nintendo Switch V2 32GB Neon Red/Neon Blue Console,Pre-Owned,$329.95,4.5,0,https://www.ebay.com/itm/164850153896?epid=16029037217&hash=item2661d5b9a8:g:4jAAAOSwxdtgkhHD,
Nintendo Switch 32GB Neon Red/Neon Blue Console,Pre-Owned,$305.00,4.5,0,https://www.ebay.com/itm/294152324705?epid=16029037217&hash=item447cd84661:g:ns0AAOSw0gJgjIel,
Animal Crossing Nintendo Switch CONSOLE TABLET ONLY,Brand New,$199.99,Wat,0,https://www.ebay.com/itm/265094134210?hash=item3db8d779c2:g:n74AAOSw7yxfqhz6,
NEW Nintendo Switch with Neon Blue and Neon Red Joy‑Con Handheld Gaming Console,Brand New,$379.99,5.0,0,https://www.ebay.com/itm/164266706303?epid=16034420778&hash=item263f0f057f:g:YO0AAOSw5Pte-MX-,
Nintendo Switch Console BUNDLE HAC-001 Plus 3 Games ,Pre-Owned,$198.50,5.0,0,https://www.ebay.com/itm/154437630391?epid=25034355190&hash=item23f53339b7:g:dxwAAOSwFzZgjzzg,
Nintendo Switch Console (Joy-Cons)  + 128 GB Micro SD Card ,Pre-Owned,$294.99,5.0,0,https://www.ebay.com/itm/402825646279?epid=25034355190&hash=item5dca4790c7:g:xskAAOSwAMVgfxTo,
Nintendo Switch Console Mario Red and Blue Edition WITH CARRYING CASE ,Brand New,$369.85,Wat,0,https://www.ebay.com/itm/133698217459?hash=item1f2108e5f3:g:pogAAOSwYQZgU~aO,
Nintendo Switch 32GB Console With Gray Joy-Con (Newest Model V2) Brand New,Brand New,$379.00,5.0,0,https://www.ebay.com/itm/154014752336?epid=25034355190&hash=item23dbfe9e50:g:fbUAAOSwA2pfFgyy,
Adult-Owned Used Nintendo Switch Console Bundle,Pre-Owned,$405.00,Tim,0,https://www.ebay.com/itm/224447906651?hash=item344223435b:g:inIAAOSwbPtgjyrh,
Brand new! Nintendo Switch Console Neon Blue & Red Joy‑Con (V2) - Free Shipping!,Brand New,$379.95,4.5,0,https://www.ebay.com/itm/184236177906?epid=16029037217&hash=item2ae554f9f2:g:-tEAAOSwSPVemJ~T,
Nintendo Switch 32GB Console with Gray Joy-Cons -NO ORIGINAL BOX,Pre-Owned,$225.00,Wat,0,https://www.ebay.com/itm/254960947358?hash=item3b5cdb509e:g:bPcAAOSwP3dgYYyy,
Nintendo Switch Limited Edition Red Console Tablet Only,Brand New,$264.99,Wat,0,https://www.ebay.com/itm/265093354091?hash=item3db8cb926b:g:u0kAAOSwA8FgNdyK,
Nintendo Switch Lite Gray Handheld Gaming System Console ,Pre-Owned,$164.95,5.0,0,https://www.ebay.com/itm/143688747272?epid=17033847403&hash=item2174844908:g:KZwAAOSw1u5fPqQv,
Nintendo Switch Console 32GB Mario Red & Blue Edition Bundle w/ Case - Open Box,Open Box,$335.00,5.0,0,https://www.ebay.com/itm/393294710439?epid=7043942717&hash=item5b923106a7:g:vAoAAOSw6-Jgka0t,
Nintendo Switch Lite Hand-Held Gaming Console - Turquoise (HDH-001),Pre-Owned,$184.95,5.0,0,https://www.ebay.com/itm/133582731730?epid=19033843702&hash=item1f1a26b9d2:g:dyEAAOSwa6Jft-ka,
Nintendo Switch Dock & Joycon Animal Crossing New Horizons (NO CONSOLE),Brand New,$189.99,Wat,0,https://www.ebay.com/itm/265105960672?hash=item3db98beee0:g:CdUAAOSwY0BfhORj,
Nintendo Switch 32GB Gray Console w/ Neon Red & Blue Joy-Con Controllers HAC-001,Pre-Owned,$248.00,Tim,0,https://www.ebay.com/itm/294148569499?hash=item447c9ef99b:g:GMMAAOSwCytgicqL,
Nintendo Switch 32GB Dark Blue/Yellow Joy Con Fortnite Console. NEW FAST SHIP,Brand New,$200.00,4.5,0,https://www.ebay.com/itm/233995809813?epid=16029037217&hash=item367b3cb415:g:GnAAAOSwq4lgkfzv,
nintendo switch lite console,Brand New,$145.00,Tim,0,https://www.ebay.com/itm/154441002726?hash=item23f566aee6:g:LK8AAOSwv89gkqIR,
Nintendo Switch 32GB Neon Red/Neon Blue Console,Brand New,$226.00,4.5,0,https://www.ebay.com/itm/313517244839?epid=16029037217&hash=item48ff1581a7:g:kbUAAOSwiWhgkTIP,
NEW Nintendo Switch Console 32GB with Neon Blue and Neon Red Joy‑Con,Brand New,$384.99,4.5,0,https://www.ebay.com/itm/353018636495?epid=16029037217&_trkparms=ispr%3D1&hash=item52318ce8cf:g:Wb4AAOSwY2peeNKg&amdata=enc%3AAQAFAAACgBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkWpEuxXwAiCNKyBQsQ5%252Fe6y%252BxJaNu0H%252BHVeuVQWKCkujn5yOJ%252FPnIVuiTO7%252FRqsnMvn2%252BwR9x8ZQPx32GqB%252Bgjm9NM16W6HZiigl5obT8e9BYYadCtPM0SvEmaRZxuVN6LpY2MeTwDXc8lvoKflMfoO3TkrUUT6zhBUUHbippf4sL%252FjCGd%252Bau0WKtNWqgILFvkjBmGLouRVqf4LKioqowxU%252BU0WrEq%252BcIcza1FJ1E2W%252BLqrlgsbMEvgkrTZIeD%252Bb8jmEl9Kct1F5%252BRcAgIPzPoszZ4m8rj58GgWSFp9IRMaHMdY2tpRWog2W5XLTTuxwF7awGa%252FDVvkwWKSNFW637oaqtnKLNvz%252B4oyUa%252BAL9KPJxcHvxf3lVvqRNJ6OCnHbHbcDoxA7oOd6bfdU8NGlxcxhSJNxLTpQ3aLB743vjYrcyl3sNRt9GGmzN8VqeYYLe0ubnwS%252BV6wf%252BxQa6nCYPQrLcapK%252F7b9zPp2FdiCJRPT9MPgLqUtGr0SmCyH6y4jKlPw0Rh03wvwTSTACmZ3htMdgxqwRqSLHBlnAcr2S9WhcUV%252BtsDR5odn9NX9FBjpi250tiZgToKza1CcD5FOihOAoZRSVpZ%252FVdnAcBsT0BWj8PzIpD4YwVL2d9p4WzjOgx3TzkAigaOyJ2VZnIFcuWJOuXpkmABkMZ9DZQHgfPlxAUIBiXjCDUgWRJe67SfnKxeDr5CLfdmdOUb3oO97UvKqwJn%252F1ZEGMtDUfiCWATl1cA8NsNnunhdRV6AYX%252FsvQnnK7U9HdC6pJP9JrPnO9dfdWBpUV0xbqXoplzNgtGUk%253D%7Ccksum%3A3530186364959706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
Nintendo Switch Animal Crossing New Horizons Console SPECIAL Edition 🚚2DAY SHIP,Brand New,$379.99,5.0,0,https://www.ebay.com/itm/164432477467?epid=4037037457&_trkparms=ispr%3D1&hash=item2648f07d1b:g:JZkAAOSwk8pfu9vC&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkfOCvCjTOBWK8pwriaolq5nawTTdxomacoO9pFyI11cQSZD7cxa5zAp1i3GLFZHGiFOgNlPgO3KOvoqD7S73%252F%252F1U9klEOA1yn86P3eyRBREscBKNbdPhtCdTBxu%252BDLZR6s0jzGh3XFft94c27q98CmyCB7LoGeqbfoLjK2gULiX6v7az67ObC05Q0SuaiOzXPVwNLNvlZrRWnhb3SBwlkuiBhFTQpsFPKRMb3nL%252BahA0HWPh5pVy%252Bf6HzjI%252B3xX9LaqaYr4qgZUEpSUnBUolS%252FmHDrY9ZIovrndBoA%252FeuVP3IkFNPSVGZ0FGPB0Rd0oN%252BQwjfVnEzwqs6yrcjDy1SwULT8mvapVuwiiZD%252B40qood71gwM0Y1LhB1mR8dHki2Bs0WZWadqdG8KutnDWfGWkQrKVnbGZLCVIzSkIWGEnf%252Bi2oScGqlsZyORPvdgNhY77hz0D5zM%252FmSKbVQ34J6Iu0pk%252FNPjaBaTjFMM7vftlfRwphoC%252FjSUK2SFkBDyti6ArScMwVR0h5ORDbMg%252BWEMb%252BntvdxLj2iLeLOzcxptPMSAjn5hhGZIaMRp4QxZ6ASFUEEdbkfjytF8RVYT1X1dCFlKLyfpgNIDBTT0iINo3uhIK4bQDQYOJMrmaKO3BRWaOmxo1Z1x%252BxAzIdt0tqFakVhLb99xQ4alTDe8ONdb5jtAsxBxUlLnOMCrpXcvf2FxePpM8j1%252BduFMdHkY%252BYXvmlw4dpeeI4Beufi61EVE8lKX%252FH4hDX0a5uC2hq2lFjiBFjYvG31K%252B6rs0NXVuZl1p%252BHl10U3kRwv9OY3h1BUtBHYlxmWl7ciamEMtTpbc7tN%7Ccksum%3A1644324774679706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
Nintendo - Switch - Animal Crossing: New Horizons Edition 32GB Console,Brand New,$379.89,Fre,0,https://www.ebay.com/itm/114479894792?_trkparms=ispr%3D1&hash=item1aa7889108:g:W3sAAOSwHipgkb0J&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkAgU0umhwUTmgTFbE5cu7zd6KcK6FlH8yrhLUt9uh%252BWBrkW756Qniisosu4ot0rEsiR5SOzIhGsrrv9jPm1G1X4UuvR8apH5lkEzYtJvuzOzW0cOVvBA%252BPb1FyOzFpaqbGJ2zBB5B3NoFw7W8Tr0cWaZqst9rBV2FzD27hvHx6DQUKl75FqcB6wp%252FrHo9dX71ikSjslDl3fkb68EJMvjWKDxBYmDiL8d4OtNtkMU8rxD7EZA6%252Fuc2DJJKQsR455o%252Fe2KBwakHW39u1Fjo9Q3%252BTQF6ZxkZ4YoVZ6GcInkal7ZN5Raof36jFLPedHIn%252BceJSuKKI6c4D%252FhZuLJXURNohAGPL1m7vT0lVrSp2GAcBgCUbTeLf2btb%252BoLtBv%252FQmpF4NteEdsjmmBJ6619m96iGOUr6ONcRFFYrhfn6BTdHK8VUXAxzAWQmNd%252FKTYK27AKohlOVtiP%252BS1pzVlXZIRP7ZTpClnC3snVHdKJWpAOXPPdQZmAeNSQcgLvE%252F0bYxdGXYjGlpuWCSylb2gFTE2qgrLx0DY1Y43Y31kIO52N9akiu0kUgB05Ci05fixY%252FwTorGdd69gJf2VuzWkhyBncpY3fJ07pF6%252BSBpcSeauDXKPb7iD%252BozgNcp0HWPCYgkR3HPcr8OaMDpdUtVCXH5KpLOyTpmfywMDc8hQPmw%252FWkZ3sC2%252Fw5ndKlOdRFyJHZhRyOqX0kmKvVpbuQiR8uBy%252FbYtbVZa8XZ4JYWvSJVCgiqWy9H7hRWLp8A3HVHoh9hPMvCOvsJuV6IJnzs8%252B%252FAtOKjX8rY%252BtNZ4xtUFp3lpKMUfWD3kkGJu0p858YjudAv88%7Ccksum%3A1144798947929706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
"Nintendo Switch Bundle (console, controllers, games, SD+more)",Pre-Owned,$500.00,Tim,0,https://www.ebay.com/itm/402823758812?hash=item5dca2ac3dc:g:5L8AAOSw6XNgkYBH,
Nintendo Switch UNPATCHED Game Console Bundle with Joy-Cons (HAC-001),Brand New,$307.00,Wat,0,https://www.ebay.com/itm/353475498102?hash=item524cc81076:g:oWsAAOSw3gNgiqsX,
Nintendo HAC-001 Switch Gaming Console with Neon Blue and Neon Red Joy-Con,Refurbished,$319.00,5.0,0,https://www.ebay.com/itm/112486676782?epid=23024812516&_trkparms=ispr%3D1&hash=item1a30ba792e:g:6b8AAOSwGOVeQt2Q&amdata=enc%3AAQAFAAACgBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkAgU0umhwUTmgTFbE5cu7zd9DeRWFRTvX0%252FsLt3mVkW5mc8RFGRh6feg1qB063pyw8w6emgxr95VlxlPJ15kdG4aohb%252BD5JAouyY2QD3Fr17NTEjmyClHlzUJuAzC0oZ03By7LfoR5sU6jf%252FpXY4q%252BIquKq1v%252FHwpZihEdh9gtCe52zIm1U6ahuETnDzi1UdqmFc5szDI3zEOL7sCzI99OZwwaophGnAHTYjmmszhGphK1tyt%252Fl7t4w2d5bbynEbQm%252FJ2T0jjVvZ7T4f5fr600jeWtV8kDJVyRxNALFf3acULgmaRmEK3HFYs2O8hC1lPWaSDnXUcPpG4TNoMGs%252FY9B84UnCrRR%252Ft4O8%252Basf5p59EVFzvsA%252FxzPOAQDKVKGe53PQgWKMMW%252BC35p8xcMGP08%252F6Ss3isAhvzCr6iq38oNXWJGOqJFt010MzY9JlqVosa8zCzsbyJx18gugbTQ%252FCkuIR87JUOHmJ4ZYEHEfOxDyc%252Fyll7TdqaRwYCzVy5dc1CfikL0idgFTXkNaMwTGWhlggdQ7y6ewa211rHJdQ0ZQEvpsR8H%252FbZJzB5l5k%252B85cv9QxTNYVJMsdu7sNwIpX3mZkS9xt0lT6F%252BkLGtfzjpSVlwVOZv0cE2FllK10ZfP7bvpxFx%252BqCZz0%252FDiXPKOLQujDOQ6VJ%252FzN283LsqOFVaIEG9KQhZynGVNQTxucu50VHr06HZHK8dKMm26EMXNB1gidI76%252BSoGOkQrGKR4ntJrf8r1l5hQiCItAJ59WrnXnMz269umlFJM%252B0hSpxnQS1ymVnILKvqZd%252FxKVnajlxbQ%253D%7Ccksum%3A1124866767829706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
NEW Nintendo Switch Console w/ Gray Joy Cons 32GB V2 ,Brand New,$379.99,5.0,0,https://www.ebay.com/itm/194101794718?epid=28034636949&hash=item2d315e579e:g:~XkAAOSwUlxfTUBv:sc:ShippingMethodExpress!83402!US!-1,
Nintendo Switch 32GB Console only - HAC-001 patched,Pre-Owned,$159.00,Wat,0,https://www.ebay.com/itm/265143227585?hash=item3dbbc494c1:g:404AAOSwcW9fm74J,
Nintendo Switch 32GB Console with Neon Blue / Red Joy-Cons HAC-001 - VG - GST12,Pre-Owned,$202.50,5.0,0,https://www.ebay.com/itm/203442697319?epid=23024812516&hash=item2f5e213467:g:zioAAOSwP8db9aMp,
Nintendo Switch Fortnite Edition Console (Tablet Only) Brand New No Joy Con ,Brand New,$219.00,Wat,0,https://www.ebay.com/itm/393148082953?hash=item5b8973ab09:g:8ywAAOSwdPJgM~zz,
Nintendo Switch Lite Console (Gray) + 8 games + rubber shell + 128GB SD more,Pre-Owned,$300.00,Wat,0,https://www.ebay.com/itm/233996593093?hash=item367b48a7c5:g:LhgAAOSwYJpgkq12,
Nintendo Switch Console with Neon Blue & Red Joy-Con Brand New,Brand New,$374.99,4.5,0,https://www.ebay.com/itm/274388500574?epid=16029037217&_trkparms=ispr%3D1&hash=item3fe2d4405e:g:I6cAAOSwCMBe2eQU&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkY3FSd4Ad8xn3oRtkVexxrNo8iBL5SH07R47hzzyiTMI7CNm2Sp1wz1StSw8F4AinqOTYK7upyELJIaW2fD%252BYJPvaOofIVYKFDHvQ6VUgncUa2hqQol8Zlg3coUT4MpRyrXtzeIrcTrKA773U5eUsnUpYXJqvJ5I3csjNgQOhHDD39NH8EyCocTz9w47u6fH21JBr%252FK6g17mflvETk00qjCe0T%252FXRvNDA5cSRdB%252B%252B%252FF%252FcByr4yrwemO5bgkTFdCVL4sQE2Hy2CzgTHtksOPLzAbfl58GDbSUKlO9EZq3R1YqThAqH1ZS2AQ3%252BP%252BIU9EaNJz4aMWMc%252B6ZYM80ZpJs%252BEuso3%252F2a%252F4%252BgHDNoyHR8WE9L1mx85uWFhdXU3aLFQ326KwmwnFGIpqLAC7W5rQYwpNQRwQKV4gVrSr4i%252FHacw9O%252F0RHwwsiJFFPtOTypmOLj5WFbqGszwGoQMSmKNLYIN%252Bn90ZHp6YhdsRTzluHnlBn3oAMQxd1v3SuPnHGQz9ojvvCpcw10HKGhVPmR0LgOm%252BN57JfFXLrOHaDBUgihnThMPLr1UKPk5VbYoTCExlJHgfgVJ65JKk0BNfDko985K1ehHJed6rSgb2qdSAXktJefOmBK29LV4n9UeNoxkc76Y9f8EdSJmU4Gi56ScxhXAStwa59qNkDLTJ7g6QGD20OtYeur5Zf90WZqwbuijMXuSguTvJtkBeiB69QlwpEWsoZwBhM32pLIuRIgFH9U8G98NaRr0J3gX0ixArl1WlwDYElx2%252BO8FIxjmKMnGZOw97A4dp55N6gNZ%252Fl%252B%252B2j4HxbXhSFHncx62%252BxDBC4NU1Tc%7Ccksum%3A2743885005749706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
Nintendo Switch Animal Crossing: New Horizons Special Edition Console Bundle,Brand New,$399.99,Pre,0,https://www.ebay.com/itm/124630713740?hash=item1d0491c58c:g:V2sAAOSwex5gT3Kx,
NEW Nintendo Switch Console 32GB Memory with Neon Blue and Neon Red Joy Cons V2,Brand New,$378.99,4.5,0,https://www.ebay.com/itm/193416304661?epid=16029037217&_trkparms=ispr%3D1&hash=item2d08829815:g:xm4AAOSw4kNejy51:sc:ShippingMethodExpress!83402!US!-1&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkfKe2vUidqHRg3XM2X2xOVEN0Vq21flfINe4iv5xTCoNP2587Ol0tLvn3W%252Fk451sAKqlkXGvDiCAygL9bXIuvex3d7owBbgNQvSc%252BqRM17hba8pWsoQs5%252BIUcUuGLnC5mSNzjrLwkc3b8U8lZVZg%252BS%252FaVHCCbUrP8%252F6gCyi%252BOSe%252FNg%252FJWn6xOxCpQPRB%252FE0y2MWiW8O6Q5q0cpBj0yhsBVWzCNj%252BkFdiW0o%252FVqcbJK35VL2gs99o7YNS20Q%252FVTlvHHHwwX3Dh6kmAv%252FhtiZZ2n%252B0tLZcJJmrT31%252BL51bRdMXno7j%252F6KPBgf4YbJkTfFjYthWmMRGVGGSYDH2Z7NvvBC0cEXF3zDehJA0Y9CMglEOd4wLmbKZ%252BEMnff662guhO816XXIAIBbmCY9YvlxybqhCjJ%252B7OCpffIYGhepQf1hhqUcu04rCF3KsIxfnLLMtGgPbdMz3wT%252BJufZAcvG19odDRLka6idU2l2Qwh4NanaRcmEVEfknWlS7mpD4Rf7b1OpKxIFY8ZGB6Jx3iSOw3rBFg5%252FVcgBaW1G2HkUnDq1cQ7hANQo0HdSJtKLyMKbbWSqD3bCCQg19j3b%252BVOASnM0TmMOknFig4JcWlNw9IJWtPQKXhx%252BK7%252BdvPrlCjMgfy2GZm6syYgbJa531FprhnqSV7sB8Uf6S7pIUzDABHR7HIkKgq9fU1jSATJfB3lXP6XbdibSUKEzCIKSfD8FWn%252BCUupTQxZe4P%252BKuGOS%252Fui4lksnSzcpXHNLAe3vUIZhZvQ3LR4yFzt7CumQ%252BfMJqCweWAt1eSh7yCQM30V56HwYD5dA3NiqjghpM5IGbLE6r6%7Ccksum%3A1934163046619706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
Nintendo Switch Console Animal Crossing Fortnite Mario Kart Monster Hunter Rise,Brand New,$364.99,5.0,0,https://www.ebay.com/itm/203221096796?epid=4037037457&_trkparms=ispr%3D1&hash=item2f50ebd95c:g:jzgAAOSwceJgbjjs&amdata=enc%3AAQAFAAACkBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkrmmq8hWevtuKE7%252F%252BLfVXtm9LOcJndTRjRklJxZK4CSXmcqtr9Sqpc7yG1aOOkvHv14qL4QyKalxwcpGLlo5UKc1sH8HNnq1VSSlGPRV7WKMAjnbgRH37PDzk3fPDPvmMs1N0kw1x6tCthleQ6Egcx2jsI2qaG5siPxLAYGtLXUtD04UPwEGB8MM7kDxMEaZprFravoRHccA4exHLu5Eod8BjHqkeOFUE1bSS83zQskEaL83n9qOTGBmOc%252BTlbDw34sFCCDyRcrpR2qqGN4WbGRIczvRg7b5SHvrAY1mrlN9HFPHy41UZa2jB%252BWtrnaSzdPL%252FyTTYSrkWcdsjzAolr1v0mLohu7PLi%252FeDVAwlypKo6YVwfZv5oct3CJyKOCkH5xKW08K3KUdpn5%252FRWlFOODTFv9AU5j%252BkADk7mJquFm%252F6VV7anKRkJjBv%252BO4l0MXFatufgixvUFL1iW4vvEUb4X1QQx8%252FXnEFltSsSVEB51yPSHxmXNuls%252F8H5rpMHAI1obK0olMCo0ANIOJwljtYSsSgOPHB2%252BME8JZ%252BFRuid1N2mBduTpa4tHUCPb8S5IsjYgWpuy10aG3RnLlSZKno5CIWSWc3AdQR7f9M58WjuIM371g6VI9Q%252BPSLjTKqof9BB5HVnI6O34PGxjb2%252By5wOJZ64U%252BEAxhKQbZLMtUvt%252FdvGMUnlnlzVDLoisaPy01XoA1OWjldmBHzxvZrS%252FTw%252BFrB7RxnYLfeRj%252FmxzPUc7yZeSOHtyLNvaP9vXmuHRkRbAdy7qkN0pRL%252Fd9kh%252BWlqCYeU3BqkVCDSDP13Jn6VB1gzzrwaJkXtdEz1egjJ5pZ%7Ccksum%3A2032210967969706983cbc9748b4935edae9dfce1c85%7Campid%3APL_CLK%7Cclp%3A2334524,
